,시도시군구,불투수면 비율(%),불투수면 면적(㎢),행정구역면적(㎢),농업면적,시도구분,연평균강수량,해발고도,연평균기온,농가인구비율,cluster
126,횡성군,0.030303030303030304,0.22094368340943682,0.548278674072115,0.0,강원특별자치도,0.25224215246636783,0.29884630401652457,0.41336191496963204,0.5898706800206287,6
127,영월군,0.012145262145262143,0.14788432267884322,0.6193963237238826,0.0003132520676862212,강원특별자치도,0.16021198532409286,0.3006410821567565,0.44051446945337613,0.5898706800206287,6
128,평창군,0.015873015873015872,0.22417047184170472,0.8051551617737812,0.0,강원특별자치도,0.2915817366490012,1.0,0.0,0.5898706800206287,6
129,정선군,0.009740259740259744,0.14660578386605783,0.6704961209556555,0.0,강원특별자치도,0.1562372604973501,0.3878232175019207,0.3472668810289389,0.5898706800206287,6
130,철원군,0.031986531986531994,0.20316590563165904,0.4889689676452438,0.00013182634883406418,강원특별자치도,0.3086017121891562,0.1934707860498507,0.3322615219721329,0.5898706800206287,6
131,화천군,0.005892255892255893,0.08736681887366819,0.4984516882658908,0.0004944751123389675,강원특별자치도,0.25224215246636783,0.29884630401652457,0.41336191496963204,0.5898706800206287,6
132,양구군,0.018518518518518517,0.10149162861491628,0.36275676628757825,0.0,강원특별자치도,0.25224215246636783,0.29884630401652457,0.41336191496963204,0.5898706800206287,6
133,인제군,0.0,0.12127853881278539,0.9027869611213964,0.0,강원특별자치도,0.1080309824704444,0.25178533193949393,0.34941050375133964,0.5898706800206287,6
134,고성군,0.022005772005772008,0.11360730593607304,0.3629992065591114,0.0,강원특별자치도,0.25224215246636783,0.29884630401652457,0.41336191496963204,0.5898706800206287,6
135,양양군,0.020683020683020685,0.10343987823439879,0.3463093978665256,0.0,강원특별자치도,0.25224215246636783,0.29884630401652457,0.41336191496963204,0.5898706800206287,6
136,충주시,0.06818181818181819,0.40523592085235915,0.5392698139821916,0.49322262984621823,충청북도,0.251528740317978,0.1422975679181833,0.4737406216505894,0.588201894698166,3
137,제천시,0.0392015392015392,0.23360730593607304,0.48478687296129774,0.0,충청북도,0.2693640440277212,0.3309318991901457,0.3322615219721329,0.588201894698166,6
138,청주시 상당구,0.06758056758056759,0.1562861491628615,0.22059860707043993,0.17561174655306447,충청북도,0.18895230330207924,0.07157701172588385,0.6741693461950696,0.588201894698166,4
139,청주시 서원구,0.20767195767195767,0.12420091324200913,0.06615313409151019,0.026029904181586568,충청북도,0.18895230330207924,0.07157701172588385,0.6741693461950696,0.588201894698166,4
140,청주시 흥덕구,0.25962000962000964,0.2624048706240487,0.10786388080754651,0.0,충청북도,0.18895230330207924,0.07157701172588385,0.6741693461950696,0.588201894698166,4
141,청주시 청원구,0.19276094276094274,0.21211567732115677,0.1166964206999912,0.07712304473278798,충청북도,0.18895230330207924,0.07157701172588385,0.6741693461950696,0.588201894698166,4
142,보은군,0.04208754208754209,0.1576255707762557,0.31997156836815654,0.25102438993799264,충청남도,0.25322054626987356,0.05949846971548043,0.5406216505894962,0.43867989597832646,4
143,옥천군,0.05447330447330448,0.1791780821917808,0.2968185224367451,0.3258309170370862,충청남도,0.25322054626987356,0.05949846971548043,0.5406216505894962,0.43867989597832646,4
144,영동군,0.03210678210678211,0.19409436834094368,0.4682237944106497,0.0,충청남도,0.25322054626987356,0.05949846971548043,0.5406216505894962,0.43867989597832646,6
145,진천군,0.12373737373737373,0.2743987823439878,0.22322688001410562,0.3194211898034405,충청남도,0.25322054626987356,0.05949846971548043,0.5406216505894962,0.43867989597832646,4
146,괴산군,0.032948532948532956,0.19543378995433788,0.4623666578506568,0.6488594021100837,충청남도,0.25322054626987356,0.05949846971548043,0.5406216505894962,0.43867989597832646,3
147,음성군,0.13744588744588745,0.3892846270928463,0.284564268711981,0.0,충청남도,0.25322054626987356,0.05949846971548043,0.5406216505894962,0.43867989597832646,4
148,단양군,0.017195767195767195,0.11762557077625571,0.4284635898792207,0.4178662109277831,충청남도,0.25322054626987356,0.05949846971548043,0.5406216505894962,0.43867989597832646,3
149,증평군,0.1313131313131313,0.04584474885844749,0.043462928678480124,0.024072448859259653,충청남도,0.25322054626987356,0.05949846971548043,0.5406216505894962,0.43867989597832646,4
150,천안시 동남구,0.1271043771043771,0.3032572298325723,0.24002137882394428,0.0,충청남도,0.11169995923359166,0.04974999055379926,0.4748124330117899,0.7250672344990355,1
151,천안시 서북구,0.2778980278980279,0.27975646879756466,0.10747267036939082,0.0,충청남도,0.11169995923359166,0.04974999055379926,0.4748124330117899,0.7250672344990355,1
152,공주시,0.06421356421356421,0.33759512937595126,0.4743068412236622,0.3471699988373404,충청남도,0.25322054626987356,0.05949846971548043,0.5406216505894962,0.7250672344990355,3
153,보령시,0.08621933621933621,0.2886453576864536,0.3204674689235652,0.0,충청남도,0.18946188340807169,0.01021449173142562,0.5884244372990352,0.7250672344990355,1
154,아산시,0.16558441558441558,0.48535768645357685,0.2976615533809398,0.0,충청남도,0.25322054626987356,0.05949846971548043,0.5406216505894962,0.7250672344990355,1
155,서산시,0.08802308802308802,0.378751902587519,0.408633077669047,0.4903198168759301,충청남도,0.23114553607827149,0.02987518420091439,0.5219721329046089,0.7250672344990355,3
156,논산시,0.1602934102934103,0.4803652968036529,0.3035352199594463,0.0,충청남도,0.25322054626987356,0.05949846971548043,0.5406216505894962,0.7250672344990355,1
157,계룡시,0.09006734006734006,0.017351598173515982,0.031842325663404746,1.7917574150797491e-06,충청남도,0.25322054626987356,0.05949846971548043,0.5406216505894962,0.7250672344990355,4
158,당진시,0.1158008658008658,0.45996955859969557,0.38960151635369833,0.0,충청남도,0.25322054626987356,0.05949846971548043,0.5406216505894962,0.7250672344990355,1
159,금산군,0.05699855699855701,0.1989649923896499,0.3160925240236269,0.26841530049508533,충청남도,0.2649816551161843,0.2151466680101263,0.4951768488745981,0.7250672344990355,6
160,부여군,0.11063011063011063,0.386544901065449,0.3424523935466807,0.0,충청남도,0.33387688544639227,0.014547149136617251,0.5541264737406214,0.7250672344990355,1
161,서천군,0.1026936026936027,0.20645357686453578,0.20105461518116902,0.0,충청남도,0.25322054626987356,0.05949846971548043,0.5406216505894962,0.7250672344990355,1
162,청양군,0.062289562289562284,0.17582952815829528,0.26265097416909106,0.0,충청남도,0.25322054626987356,0.05949846971548043,0.5406216505894962,0.7250672344990355,1
163,홍성군,0.11291486291486291,0.27531202435312024,0.24288107202680068,0.0,충청남도,0.24663677130044848,0.02770885549831858,0.5434083601286174,0.7250672344990355,1
164,예산군,0.1097883597883598,0.3318721461187214,0.29781583355373353,0.0,충청남도,0.25322054626987356,0.05949846971548043,0.5406216505894962,0.7250672344990355,1
165,태안군,0.08177008177008177,0.2513850837138508,0.29389821916600545,0.1983422263859205,충청남도,0.25322054626987356,0.05949846971548043,0.5406216505894962,0.7250672344990355,1
166,전주시 완산구,0.3053150553150553,0.1347945205479452,0.049143745040994447,0.0,전라북도,0.33000407664084785,0.06786150610224567,0.6859592711682742,0.6584510883836195,4
167,전주시 덕진구,0.35978835978835977,0.20018264840182648,0.06072577801287138,0.0,전라북도,0.33000407664084785,0.06786150610224567,0.6859592711682742,0.6584510883836195,4
168,군산시,0.19745069745069743,0.43756468797564685,0.22873137617914133,0.0,전라북도,0.3283734203016715,0.029812209529327303,0.6087888531618434,0.6584510883836195,4
169,익산시,0.18302068302068303,0.49698630136986305,0.2779192012695054,0.0,전라북도,0.357980024459845,0.203901490820392,0.5375133976420149,0.6584510883836195,1
170,정읍시,0.09319384319384319,0.37187214611872144,0.3827305386582033,0.0,전라북도,0.31655116184264176,0.06899505019081326,0.6034297963558414,0.6584510883836195,1
171,남원시,0.07671957671957672,0.33863013698630134,0.4117572511681213,0.0,전라북도,0.31420709335507535,0.14511883320528482,0.5798499464094319,0.6584510883836195,1
172,김제시,0.14309764309764308,0.4261796042617961,0.29948536542360926,0.0,전라북도,0.357980024459845,0.203901490820392,0.5375133976420149,0.6584510883836195,1
173,완주군,0.06758056758056759,0.3341856925418569,0.4513411355020717,0.0,전라북도,0.357980024459845,0.203901490820392,0.5375133976420149,0.6584510883836195,6
174,진안군,0.02405002405002405,0.14642313546423136,0.43310852508154807,0.0,전라북도,0.357980024459845,0.203901490820392,0.5375133976420149,0.6584510883836195,6
175,무주군,0.023448773448773448,0.11171993911719938,0.3455159569778718,0.25206896394983347,전라북도,0.357980024459845,0.203901490820392,0.5375133976420149,0.6584510883836195,6
176,장수군,0.040524290524290525,0.13814307458143074,0.2915619765494137,0.1545113870552973,전라북도,0.4591316754993884,0.5100948398554102,0.37942122186495186,0.6584510883836195,6
177,임실군,0.041606541606541605,0.15987823439878235,0.3270684563166711,0.0,전라북도,0.3272523440684876,0.3087900046601257,0.47695605573419064,0.6584510883836195,6
178,순창군,0.050986050986050996,0.15512937595129375,0.2737150665608745,0.0,전라북도,0.4023644516918059,0.16059800748139097,0.5766345123258306,0.6584510883836195,4
179,고창군,0.09692159692159692,0.3362557077625571,0.3357797760733492,0.0,전라북도,0.357980024459845,0.203901490820392,0.5375133976420149,0.6584510883836195,1
180,부안군,0.08537758537758539,0.2586301369863014,0.29111015604337476,0.0,전라북도,0.357980024459845,0.203901490820392,0.5375133976420149,0.6584510883836195,1
181,목포시,0.48304473304473305,0.1213394216133942,0.0281396015163537,0.0,전라남도,0.16316754993885052,0.049724800685164425,0.7127545551982849,1.0,1
182,여수시,0.12950937950937952,0.37564687975646877,0.2898428546239971,0.0,전라남도,0.44282511210762343,0.08068314923737674,0.7963558413719184,1.0,1
183,순천시,0.06613756613756613,0.3657229832572298,0.5006446707220312,0.0,전라남도,0.4456787607011823,0.20546116352003221,0.5723472668810289,1.0,1
184,나주시,0.11664261664261666,0.3928158295281583,0.3321376619941814,3.037175683922067e-06,전라남도,0.35249694251936403,0.08744914795269342,0.6765273311897103,1.0,1
185,광양시,0.15476190476190477,0.3926940639269407,0.257802168738429,0.0,전라남도,0.49949041989400733,0.1041475118707256,0.7920685959271166,1.0,1
186,담양군,0.08273208273208274,0.21217656012176558,0.24822577801287138,0.0,전라남도,0.35249694251936403,0.08744914795269342,0.6765273311897103,1.0,1
187,곡성군,0.040524290524290525,0.14277016742770166,0.3004716565282553,0.06553569225197611,전라남도,0.35249694251936403,0.08744914795269342,0.6765273311897103,1.0,1
188,구례군,0.03367003367003367,0.09607305936073059,0.24057788944723618,0.18674004050355758,전라남도,0.35249694251936403,0.08744914795269342,0.6765273311897103,1.0,1
189,고흥군,0.06012506012506012,0.30106544901065446,0.44765494137353434,0.0,전라남도,0.35249694251936403,0.08744914795269342,0.6765273311897103,1.0,1
190,보성군,0.05050505050505051,0.21059360730593607,0.36550074936083926,0.0,전라남도,0.44557684467998393,0.0,0.7224008574490889,1.0,1
191,화순군,0.03511303511303512,0.1902587519025875,0.43260711451996825,0.4848641475942841,전라남도,0.35249694251936403,0.08744914795269342,0.6765273311897103,1.0,3
192,장흥군,0.046416546416546425,0.182648401826484,0.34130080225689857,0.0,전라남도,0.38096208724011404,0.05304986334496266,0.6613076098606644,1.0,1
193,강진군,0.05868205868205868,0.1754642313546423,0.2748280878074583,0.0,전라남도,0.41418671015083564,0.013992972026650882,0.7095391211146836,1.0,1
194,해남군,0.06397306397306397,0.4113850837138508,0.575867274971348,0.0,전라남도,0.20739910313901344,0.018250059825938008,0.6216505894962486,1.0,1
195,영암군,0.10413660413660412,0.3580517503805175,0.33533897557965264,0.31535805235499015,전라남도,0.35249694251936403,0.08744914795269342,0.6765273311897103,1.0,1
196,무안군,0.10798460798460799,0.2725114155251141,0.2501157101295953,0.0,전라남도,0.35249694251936403,0.08744914795269342,0.6765273311897103,1.0,1
197,함평군,0.08417508417508417,0.18319634703196347,0.21319315877633785,4.140134551729355e-06,전라남도,0.35249694251936403,0.08744914795269342,0.6765273311897103,1.0,1
198,영광군,0.08092833092833093,0.22149162861491628,0.2630201445825619,0.0,전라남도,0.22176926212800652,0.044497902943436154,0.6098606645230437,1.0,1
199,장성군,0.06758056758056759,0.2050532724505327,0.2837818478356695,0.2414097564965691,전라남도,0.35249694251936403,0.08744914795269342,0.6765273311897103,1.0,1
200,완도군,0.06697931697931699,0.1571993911719939,0.22351340033500838,0.0,전라남도,0.35249694251936403,0.08744914795269342,0.6765273311897103,1.0,1
201,진도군,0.050986050986050996,0.1388736681887367,0.2473496870316495,0.0,전라남도,0.3039135752140236,0.3046840560726476,0.5669882100750269,1.0,1
202,신안군,0.05483405483405483,0.2295890410958904,0.372575597284669,0.0,전라남도,0.35249694251936403,0.08744914795269342,0.6765273311897103,1.0,1
203,포항시 남구,0.14886964886964887,0.3167732115677321,0.2169950630344706,0.06602319566558608,경상북도,0.17295148797390958,0.002607151403705429,0.7909967845659164,0.836576482241077,1
204,포항시 북구,0.052308802308802305,0.24133942161339422,0.4047926033677157,0.36410802655258184,경상북도,0.17295148797390958,0.002607151403705429,0.7909967845659164,0.836576482241077,3
205,경주시,0.0670995670995671,0.5435007610350076,0.7265824737723706,0.0,경상북도,0.0987566245413779,0.04818821869843949,0.6527331189710609,0.836576482241077,1
206,김천시,0.06084656084656084,0.37832572298325723,0.5523891386758353,0.6793015515172591,경상북도,0.15939665715450468,0.11942402220372422,0.595245055052129,0.836576482241077,3
207,안동시,0.034151034151034154,0.37631659056316585,0.8404963413559023,0.7830154277142678,경상북도,0.0,0.1745028149678199,0.5294748124330116,0.836576482241077,3
208,구미시,0.12830687830687829,0.43452054794520545,0.3365897469805166,0.3001121632798572,경상북도,0.15939665715450468,0.11942402220372422,0.595245055052129,0.836576482241077,1
209,영주시,0.05531505531505532,0.2293455098934551,0.36929714361280086,0.0,경상북도,0.3437627395026499,0.26380089927831024,0.4415862808145766,0.836576482241077,6
210,영천시,0.052308802308802305,0.30362252663622524,0.5031076434805607,0.47706394611116276,경상북도,0.02619241744802292,0.11870725594166026,0.6077170418006429,0.836576482241077,3
211,상주시,0.047739297739297734,0.39190258751902585,0.6886130212465837,0.8584914493774668,경상북도,0.20811251528740327,0.11928662292026147,0.5884244372990352,0.836576482241077,3
212,문경시,0.030303030303030304,0.20140030441400303,0.5024023626906462,0.0,경상북도,0.3090093762739503,0.21454211116289026,0.5155412647374061,0.836576482241077,1
213,경산시,0.14802789802789804,0.32706240487062405,0.22494049193335097,0.148312902146275,경상북도,0.15939665715450468,0.11942402220372422,0.595245055052129,0.836576482241077,1
214,의성군,0.030663780663780664,0.2641704718417047,0.6433152605130917,1.0,경상북도,0.15939665715450468,0.11942402220372422,0.595245055052129,0.836576482241077,3
215,청송군,0.009980759980759982,0.09789954337899544,0.46541369126333426,0.0,경상북도,0.03016714227476569,0.2604380518155598,0.39549839228295813,0.836576482241077,6
216,영양군,0.007094757094757095,0.0821917808219178,0.4502115842369743,0.7869641173921568,경상북도,0.15939665715450468,0.11942402220372422,0.595245055052129,0.836576482241077,3
217,영덕군,0.021284271284271288,0.12706240487062403,0.4090463281318875,0.6038744536434135,경상북도,0.1616388096208723,0.04922100331246773,0.6270096463022506,0.836576482241077,3
218,청도군,0.036676286676286675,0.17120243531202434,0.3805595962267478,0.6105987356405055,경상북도,0.15939665715450468,0.11942402220372422,0.595245055052129,0.836576482241077,3
219,고령군,0.08189033189033189,0.17729071537290714,0.21146852684475007,0.3175268851180734,경상북도,0.15939665715450468,0.11942402220372422,0.595245055052129,0.836576482241077,1
220,성주군,0.1245791245791246,0.4224048706240487,0.3361654765053337,0.5059080006440634,경상북도,0.15939665715450468,0.11942402220372422,0.595245055052129,0.836576482241077,3
221,칠곡군,0.11531986531986532,0.2852359208523592,0.2465617561491669,0.15860781741263488,경상북도,0.15939665715450468,0.11942402220372422,0.595245055052129,0.836576482241077,1
222,예천군,0.05278980278980279,0.2177777777777778,0.36468526844750065,0.0,경상북도,0.15939665715450468,0.11942402220372422,0.595245055052129,0.836576482241077,1
223,봉화군,0.015151515151515152,0.17686453576864536,0.6608040201005024,0.0,경상북도,0.15939665715450468,0.11942402220372422,0.595245055052129,0.836576482241077,1
224,울진군,0.014550264550264553,0.14094368340943683,0.5469121925416557,0.5005586134188575,경상북도,0.22982062780269064,0.0597629633361462,0.6077170418006429,0.836576482241077,3
225,울릉군,0.027417027417027416,0.0009741248097412513,0.039099003790884254,0.019197933157887485,경상북도,0.15939665715450468,0.11942402220372422,0.595245055052129,0.836576482241077,1
226,진주시,0.12301587301587302,0.4881582952815829,0.3912545182050604,0.0,경상남도,0.461475743986955,0.0316006902024006,0.6484458735262594,0.4648965814583707,4
227,통영시,0.08754208754208755,0.1158599695585997,0.13570594199065503,0.0,경상남도,0.6451284141867102,0.036991322090255296,0.7888531618435154,0.4648965814583707,4
228,사천시,0.0992063492063492,0.2200913242009132,0.2199539363484087,0.0,경상남도,0.4321239298817774,0.08103008242812014,0.6804053395693265,0.4648965814583707,4
229,김해시,0.2237854737854738,0.5467275494672754,0.25300295336330775,0.0,경상남도,0.37749694251936416,0.06640049372142524,0.7781350482315111,0.4648965814583707,4
230,밀양시,0.09535834535834536,0.4385388127853881,0.4402109230362338,0.39134827314863013,경상남도,0.21667346106808005,0.008111137700416894,0.7009646302250804,0.4648965814583707,3
231,거제시,0.10101010101010101,0.2284931506849315,0.22421868112492285,0.0,경상남도,1.0,0.054107837827625724,0.7770632368703106,0.4648965814583707,4
232,양산시,0.10966810966810966,0.29558599695585996,0.26669531869875696,0.017336217896324203,경상남도,0.4995923359152059,0.00556696096829855,0.8017148981779206,0.4648965814583707,4
233,창원시 의창구,0.2053872053872054,0.2140030441400304,0.11090540421405273,0.0,경상남도,0.47890338361190365,0.03249493053893724,0.7299035369774919,0.4648965814583707,4
234,창원시 성산구,0.39971139971139974,0.1723592085235921,0.04745768315260514,0.0,경상남도,0.47890338361190365,0.03249493053893724,0.7299035369774919,0.4648965814583707,4
235,창원시 마산합포구,0.10040885040885042,0.12846270928462708,0.13231177818919157,0.0,경상남도,0.47890338361190365,0.03249493053893724,0.7299035369774919,0.4648965814583707,4
236,창원시 마산회원구,0.17364117364117365,0.07208523592085236,0.04844948426342238,0.003610206141029711,경상남도,0.47890338361190365,0.03249493053893724,0.7299035369774919,0.4648965814583707,4
237,창원시 진해구,0.19696969696969696,0.12225266362252662,0.06854447676981398,0.0,경상남도,0.47890338361190365,0.03249493053893724,0.7299035369774919,0.4648965814583707,4
238,의령군,0.055675805675805684,0.16073059360730593,0.26385766552058537,0.2691247953091556,경상남도,0.312576437015899,0.015403604670201645,0.6623794212218647,0.4648965814583707,4
239,함안군,0.1242183742183742,0.28079147640791474,0.227524684827647,0.21587749971913836,경상남도,0.4321239298817774,0.08103008242812014,0.6804053395693265,0.4648965814583707,4
240,창녕군,0.07996632996632996,0.2435920852359208,0.2905922154632813,0.15338345520135394,경상남도,0.4321239298817774,0.08103008242812014,0.6804053395693265,0.4648965814583707,4
241,고성군,0.06734006734006734,0.2054185692541857,0.28509873931058805,0.0,경상남도,0.4321239298817774,0.08103008242812014,0.6804053395693265,0.4648965814583707,4
242,남해군,0.06277056277056277,0.13028919330289193,0.198338182138764,0.0,경상남도,0.4321239298817774,0.08103008242812014,0.6804053395693265,0.4648965814583707,4
243,하동군,0.054954304954304964,0.22928462709284628,0.37142400599488673,0.0,경상남도,0.4321239298817774,0.08103008242812014,0.6804053395693265,0.4648965814583707,4
244,산청군,0.04208754208754209,0.21948249619482496,0.4347890769637662,0.4188513162172867,경상남도,0.46076233183856496,0.17173192941798807,0.6045016077170416,0.4648965814583707,3
245,함양군,0.03330928330928331,0.1663318112633181,0.3956515031296835,0.21107285227637898,경상남도,0.31930289441500204,0.18917591344761134,0.5734190782422292,0.4648965814583707,6
246,거창군,0.038840788840788835,0.2084627092846271,0.43893811161068497,0.0,경상남도,0.1717284957195273,0.2809426048843155,0.5133976420150054,0.4648965814583707,6
247,합천군,0.03727753727753728,0.25223744292237443,0.5405591554262541,0.37288195125966017,경상남도,0.2886261720342438,0.03129841177878257,0.6355841371918541,0.4648965814583707,3
248,제주시,0.13371813371813374,0.7332115677321156,0.54076853566076,0.055574346407466536,제주특별자치도,0.4220342437831228,0.023829615728553976,0.9839228295819934,0.7007952042294318,1
249,서귀포시,0.14718614718614717,0.7148858447488583,0.48414220223926646,0.10319535335031357,제주특별자치도,0.8603750509580106,0.062042646447598784,0.9999999999999999,0.7007952042294318,4
